"ID","duration","language","canton","other_canton","house","other_house","WOGENO_BE_house","GEWOBA_ZG_house","time_house","role_no","role_board","role_association","role_workgroup","role_other","role_other_spec","coop_1_4R","coop_3_5R","coop_4_3R","coop_8_2R","middle_name","birth_month","mother","father","factor_analysis","other_dv","outcome1","outcome2","outcome3","sd","completed","house_old","coop_1_1","coop_1_2","coop_1_3","coop_1_4","coop_1_5","coop_2_1","coop_2_2","coop_2_3","coop_2_4","coop_3_1","coop_3_2","coop_3_3","coop_3_4","coop_3_5","coop_4_1","coop_4_2","coop_4_3","coop_4_4","coop_5_1","coop_5_2","coop_5_3","coop_5_4","coop_6_1","coop_6_2","coop_6_3","coop_6_4","coop_6_5","coop_7_1","coop_7_2","coop_7_3","coop_8_1","coop_8_2","coop_8_3","coop_8_4","coop_9_1","coop_9_2","coop_9_3","dv_market_1","dv_market_2","dv_market_3","dv_env_1","dv_env_2","dv_env_3","soc_id_neigh_1","soc_id_neigh_2","soc_id_neigh_3","soc_id_neigh_4","soc_id_hc_1","soc_id_hc_2","soc_id_hc_3","soc_id_hc_4","mor_house_1","mor_house_2","mor_house_3","ce_house_1","ce_house_2","anger_house_1","anger_house_2","anger_house_3","mor_market_1","mor_market_2","mor_market_3","ce_market_1","ce_market_2","anger_market1_1","anger_market1_2","anger_market1_3","anger_market2_1","anger_market2_2","mor_env_1","mor_env_2","mor_env_3","ce_env_1","ce_env_2","anger_env_1","anger_env_2","gender","birth_year_code","n_household","n_children_hh","education","pol_orientation","nationality","second_nat","nat_no_ch","pers_income","joint_income","prop_income","prop_rent_joint","prop_rent_single","n_children","birth_year","age","gender_m_w","gender_o_w","prop_income_num","pers_income_num","n_adults","pers_income_final","income_flag","age_s","n_hh_s","income_s","si_h","mor_h","ce_h","an_h","si_m_e","mor_m","ce_m","an_m","an_m_eco","an_m_soc","mor_e","ce_e","an_e","C1","C2","C3","C4","C5","C6","C7","dv_env","dv_soc","si_h_s","mor_h_s","ce_h_s","an_h_s","si_m_e_s","mor_m_s","ce_m_s","an_m_s","an_m_eco_s","an_m_soc_s","mor_e_s","ce_e_s","an_e_s","dv_eco"
358,-1,3,5,NA,50,NA,NA,NA,1,NA,NA,NA,1,NA,NA,3,1,1,2,"D",1,"A","H",1,1,1,1,1,1,1,50,6,6,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,1,4,6,6,4,4,6,4,7,4,6,1,7,7,7,7,7,7,7,7,5,5,6,6,5,4,6,6,6,6,6,5,5,2,7,5,7,7,7,6,3,7,7,7,7,6,6,5,5,7,7,1,37,1,0,2,3,1,NA,NA,4,2,-77,-77,3,0,1956,69,0,0,NA,3000,1,3000,"not joint ok",1.09190522871525,-0.8104469208068,-0.560799036561136,6,6,6,4,5.25,6.33333333333333,7,6,7,5.33333333333333,6.33333333333333,5,7,6.14285714285714,6.85714285714286,7,7,4.75,4,3.66666666666667,7,7,0.137310994481596,0.42036558315476,-0.0118915784727806,0.174174198346597,0.0728914714684322,0.98959000463746,1.30378559474225,0.775480434346397,0.685500286361462,0.649589682424369,0.436814480223754,-0.334150344530194,1.03356100514871,7
359,1149,3,5,NA,53,NA,NA,NA,7,1,NA,NA,NA,NA,NA,6,NA,NA,2,"M",9,"R","J",1,1,1,1,1,1,1,53,2,4,6,2,5,5,5,5,5,5,7,7,6,7,6,5,3,5,5,5,5,5,4,2,2,2,4,1,1,1,4,6,2,5,5,4,4,7,6,4,4,5,3,6,6,5,5,5,6,4,5,3,3,4,6,6,4,6,4,4,4,4,5,5,4,4,4,7,7,6,6,6,5,5,6,6,2,58,4,2,2,6,1,NA,NA,8,1,4,2,-77,2,1977,48,1,0,0.7,7000,2,5000,"joint ok",-0.407085111022603,0.374697025424709,-0.151061829547337,5.5,3.33333333333333,6,4.66666666666667,5,4,5,5.2,7,4,6,5,6,3.28571428571429,4.14285714285714,6.2,5,3,3.25,4.33333333333333,4,5,-0.451164696153817,-1.98172346344387,-0.0118915784727806,0.596802767864074,-0.129244541847389,-0.794916561102222,-0.7548232390613,0.018354566493406,0.685500286361462,-0.319289843903504,0.118605256219695,-0.334150344530194,0.278134356867261,7
360,-1,3,5,NA,6,NA,NA,NA,5,NA,NA,1,1,NA,NA,2,3,2,2,"C",3,"A","X",1,1,1,1,1,1,1,6,7,7,7,6,7,6,6,7,6,7,4,2,3,5,6,7,6,7,7,7,6,6,6,7,6,2,4,7,7,7,4,6,4,6,6,6,4,7,7,6,3,6,6,7,7,5,5,6,7,4,2,6,6,6,6,6,6,7,5,5,3,6,5,6,2,2,2,3,3,5,3,3,6,4,5,3,2,65,2,0,5,11,3,NA,"Spanier",8,2,-77,-77,1,0,1984,41,1,0,NA,7000,2,7000,"not joint ok",-0.906748557601887,-0.41539893872963,0.258675377466461,6,6,6,6,4.75,4.66666666666667,5.5,2.4,3,2,3.66666666666667,5,4,6.71428571428571,6.71428571428571,4.4,6.33333333333333,5.75,4,5.33333333333333,5,6.5,0.137310994481596,0.42036558315476,-0.0118915784727806,1.44205990689903,-0.33138055516321,-0.285057542319455,-0.240171030610414,-2.63158597099206,-3.18970475859412,-1.77260913339531,-2.10885931180872,-0.334150344530194,-1.23271893969564,7
361,1123,3,5,NA,52,NA,NA,NA,7,1,NA,NA,NA,NA,NA,7,NA,NA,NA,"m",5,"p","r",1,1,1,1,1,1,1,52,6,6,7,1,6,7,6,6,6,4,4,4,7,4,6,6,4,7,7,6,6,6,4,4,4,4,7,3,3,4,7,4,3,6,7,7,3,7,6,6,7,7,7,6,6,5,4,7,7,7,6,6,6,7,7,7,4,5,4,7,7,7,7,7,6,4,4,7,7,7,7,7,7,5,7,5,1,36,2,0,2,3,1,NA,NA,4,2,-77,-77,2,0,1955,70,0,0,NA,3000,2,3000,"not joint ok",1.16328572108372,-0.41539893872963,-0.560799036561136,5.25,6.33333333333333,7,4.33333333333333,6.75,7,7,5.6,7,4.66666666666667,7,6,6,5.28571428571429,5.71428571428571,5,6,4.75,5,5.66666666666667,7,6,-0.745402541471523,0.720626713979588,1.10931439181795,0.385488483105335,1.28570755136336,1.49944902342023,1.30378559474225,0.396917500419901,0.685500286361462,0.165149919260433,1.07323292823187,0.476655638521012,0.278134356867261,7
362,1242,3,5,NA,9,NA,NA,NA,14,NA,NA,NA,1,NA,NA,2,1,2,NA,"P",5,"H","J",1,1,1,1,1,1,1,9,5,5,5,6,4,3,5,6,6,7,7,7,6,7,4,4,6,6,7,7,5,7,4,4,1,4,4,5,1,4,4,1,4,6,7,6,6,7,7,7,7,7,7,7,7,6,5,6,7,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,5,5,5,7,7,7,7,7,7,7,7,7,2,63,3,1,5,3,3,NA,NA,7,1,4,2,-77,1,1982,43,1,0,0.7,6000,2,4285.71428571429,"joint ok",-0.763987572864949,-0.0203509566524603,-0.29739654633798,6.25,6,6,5,6.25,6,6,5.8,7,5,7,7,7,4.57142857142857,5,6.2,6.33333333333333,3.25,4.5,6.33333333333333,7,7,0.431548839799302,0.42036558315476,-0.0118915784727806,0.808117052622812,0.881435524731716,0.734660495246077,0.274481177840473,0.586198967383149,0.685500286361462,0.407369800842401,1.07323292823187,1.28746162157222,1.03356100514871,7
364,2381,3,5,NA,49,NA,NA,NA,3,NA,NA,1,NA,NA,NA,4,1,2,NA,"L",2,"R","R",1,1,1,1,1,1,1,49,4,4,7,4,4,7,2,5,4,7,7,7,5,7,1,4,6,7,7,4,7,4,3,7,7,1,7,4,4,4,1,1,1,2,7,1,7,7,3,1,5,4,4,7,6,4,6,1,7,1,4,1,6,4,4,5,7,4,3,1,1,1,3,5,1,1,1,1,5,5,5,4,5,3,4,3,2,48,4,1,5,5,2,"deutsch",NA,11,1,4,2,-77,1,1967,58,1,0,0.7,12000,3,5714.28571428571,"joint ok",0.306719812662089,0.374697025424709,-0.00472711275669514,5.75,3.66666666666667,4.5,4.66666666666667,3.25,1,4,1.8,3,1,4.66666666666667,4,3.5,3.85714285714286,5.57142857142857,5.4,5,6,1.25,5,4.33333333333333,2,-0.15692685083611,-1.68146233261904,-1.69370053390888,0.596802767864074,-1.54419663505813,-3.08928214562467,-1.78412765596307,-3.19943037188181,-3.18970475859412,-2.49926877814122,-1.15423163979654,-1.1449563275814,-1.61043226383636,7
365,981,3,5,NA,50,NA,NA,NA,11,NA,NA,NA,1,NA,NA,1,1,2,NA,"A",3,"H","F",1,1,1,1,1,1,1,50,4,4,7,7,6,6,4,4,4,6,7,5,4,7,5,7,6,6,7,7,7,6,3,3,2,1,7,6,1,1,5,4,3,6,4,7,1,6,6,6,7,6,6,7,7,4,5,7,7,6,5,4,5,6,5,6,6,7,5,6,6,7,6,7,4,4,5,7,7,7,7,7,6,5,6,7,2,44,1,0,2,11,1,NA,NA,1,2,-77,-77,1,0,1963,62,1,0,NA,0,1,4000,"not joint but no income => NA",0.592241782135965,-0.8104469208068,-0.355930433054237,5.75,5,5.5,6,6.25,6.33333333333333,6.5,5.4,7,4.33333333333333,7,5.5,6.5,3.14285714285714,6.28571428571429,5.4,6.66666666666667,3.75,3.75,4,6.33333333333333,6,-0.15692685083611,-0.480417809319725,-0.572494563618148,1.44205990689903,0.881435524731716,0.98959000463746,0.789133386291359,0.207636033456654,0.685500286361462,-0.0770699623215356,1.07323292823187,0.071252646995409,0.655847681007985,6
367,881,3,5,NA,49,NA,NA,NA,2,NA,NA,NA,1,1,"Koodinator der Zollhausversammlung ",3,1,1,3,"U",1,"J","J",1,1,1,1,1,1,1,49,5,7,7,5,6,6,6,6,6,6,7,4,5,7,6,6,7,6,7,6,6,7,6,7,5,1,6,6,7,7,6,5,3,3,7,5,4,3,7,6,7,7,7,7,7,6,6,5,6,6,6,7,7,7,7,7,4,5,5,6,6,6,6,6,2,2,2,5,6,7,7,7,7,7,6,7,2,39,3,0,2,1,1,NA,NA,3,2,-77,-77,1,0,1958,67,1,0,NA,2000,3,2000,"not joint ok",0.949144243978311,-0.0203509566524603,-0.765667640068035,6.5,7,7,4.66666666666667,5.75,6,6,3.4,5.5,2,7,7,6.5,6.28571428571429,6.28571428571429,5.6,6.33333333333333,6,3.25,5.33333333333333,7,6.5,0.725786685117008,1.32114897562925,1.10931439181795,0.596802767864074,0.477163498100074,0.734660495246077,0.274481177840473,-1.68517863617583,-0.767701605496883,-1.77260913339531,1.07323292823187,1.28746162157222,0.655847681007985,3
368,1554,3,5,NA,49,NA,NA,NA,4,NA,NA,NA,NA,1,"Wohnen im Alter",4,1,6,NA,"S",1,"X","X",1,1,1,1,1,1,1,49,6,6,6,4,5,7,7,6,7,6,4,5,4,7,5,4,2,6,7,5,5,5,6,5,5,1,5,6,6,6,6,3,5,7,4,4,1,6,7,7,7,7,7,7,7,6,5,7,7,5,5,7,5,5,7,7,5,5,5,7,5,7,7,7,7,4,4,7,7,7,7,7,7,5,7,7,1,29,3,3,2,3,1,NA,NA,1,2,-77,-77,1,3,1948,77,0,0,NA,0,0,4000,"not joint but no income => NA",1.662949167663,-0.0203509566524603,-0.355930433054237,6.25,5.66666666666667,7,5,6,6.33333333333333,7,5.8,7,5,7,6,7,6.28571428571429,5.28571428571429,4.8,5,5.25,4.75,3,7,7,0.431548839799302,0.120104452329932,1.10931439181795,0.808117052622812,0.679299511415895,0.98959000463746,1.30378559474225,0.586198967383149,0.685500286361462,0.407369800842401,1.07323292823187,0.476655638521012,1.03356100514871,6
369,809,3,5,NA,53,NA,NA,NA,7.5,1,NA,NA,NA,NA,NA,7,1,4,2,"R",7,"R","E",1,1,1,1,1,1,1,53,1,1,7,1,7,7,6,6,6,4,7,7,7,7,4,6,4,5,5,5,5,4,1,1,1,1,1,2,1,1,2,6,1,2,6,3,7,4,5,4,5,4,5,7,7,4,5,6,5,5,4,5,5,6,6,6,2,3,2,4,2,2,5,5,1,1,2,2,2,4,4,6,5,3,2,2,2,58,4,2,5,7,1,NA,NA,11,1,4,1,-77,2,1977,48,1,0,0.7,12000,2,8571.42857142857,"joint ok",-0.407085111022603,0.374697025424709,0.580611754405874,5.75,5.33333333333333,6,2.33333333333333,5,2.66666666666667,5,1.6,2,1.33333333333333,4.66666666666667,4,2,3.14285714285714,5.14285714285714,5.8,4.66666666666667,1,1.5,5.33333333333333,4.66666666666667,4.5,-0.15692685083611,-0.180156678494897,-0.0118915784727806,-0.882397225447096,-0.129244541847389,-1.81463459866775,-0.7548232390613,-3.38871183884506,-4.15850601983302,-2.25704889655925,-1.15423163979654,-1.1449563275814,-2.74357223625853,4
370,834,3,5,NA,53,NA,NA,NA,3,NA,1,NA,NA,NA,NA,4,1,3,NA,"Y",4,"B","M",1,1,1,1,1,1,1,53,6,6,7,4,6,6,5,6,6,6,6,7,5,7,4,7,5,7,7,6,6,5,6,7,3,1,5,5,6,1,5,7,2,6,7,4,3,7,7,7,3,2,2,7,7,7,7,5,7,5,5,5,4,6,6,6,1,3,1,5,5,5,5,4,4,4,4,6,7,5,5,6,4,4,5,5,2,71,3,0,5,2,1,NA,NA,9,2,-77,-77,1,0,1990,35,1,0,NA,8000,3,8000,"not joint ok",-1.3350315118127,-0.0203509566524603,0.46354398097336,7,5,6,1.66666666666667,5.5,5,4.5,5,6.5,4,5.33333333333333,4,5,5.14285714285714,6.14285714285714,5.6,5.66666666666667,5.25,3.5,4.66666666666667,2.33333333333333,7,1.31426237575242,-0.480417809319725,-0.0118915784727806,-1.30502579496457,0.275027484784253,-0.0301280329280723,-1.26947544751219,-0.170926900469842,0.201099655742014,-0.319289843903504,-0.517813191788424,-1.1449563275814,-0.477292291414188,7
371,1428,3,5,NA,53,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,1,NA,"C",8,"V","B",1,1,1,1,1,1,1,53,4,4,6,6,6,6,4,4,4,4,4,5,5,6,4,3,7,6,5,4,4,1,2,5,2,1,4,4,1,1,4,3,2,2,1,1,3,7,6,6,5,6,4,7,7,5,6,6,7,6,6,5,6,6,6,6,2,2,1,5,2,5,6,6,2,2,2,6,7,6,6,5,4,4,5,5,1,74,3,0,5,4,1,NA,NA,7,2,-77,-77,1,0,1993,32,0,0,NA,6000,3,6000,"not joint ok",-1.54917298891811,-0.0203509566524603,0.0538067739595617,6.25,5.66666666666667,6,1.66666666666667,6.25,4,6,3.8,6.5,2,5.66666666666667,4,5,3.14285714285714,5.28571428571429,4.4,3,3.25,2.25,1.66666666666667,5,6,0.431548839799302,0.120104452329932,-0.0118915784727806,-1.30502579496457,0.881435524731716,-0.794916561102222,0.274481177840473,-1.30661570224933,0.201099655742014,-1.77260913339531,-0.199603967784364,-1.1449563275814,-0.477292291414188,7
373,3775,3,5,NA,6,NA,NA,NA,4,NA,NA,1,1,NA,NA,NA,NA,4,1,"t",7,"x","x",1,1,1,1,1,1,1,6,7,7,7,4,7,7,4,6,6,7,7,4,6,5,6,6,4,7,7,7,4,4,5,4,1,1,1,7,7,7,7,7,1,2,5,7,1,6,5,5,4,4,4,7,7,6,5,7,7,5,4,7,7,7,6,7,5,5,5,5,5,7,5,7,5,5,5,4,4,6,6,6,4,3,5,6,1,68,2,1,2,5,3,NA,"deutsch",8,2,-77,-77,2,1,1987,38,0,0,NA,7000,1,7000,"not joint ok",-1.12089003470729,-0.41539893872963,0.258675377466461,6.25,7,6.5,5,5.75,5.66666666666667,6,4.6,4,5,6,3.5,5.5,6.28571428571429,6.42857142857143,6,5,2.75,2.75,4.33333333333333,4,5,0.431548839799302,1.32114897562925,0.548711406672586,0.808117052622812,0.477163498100074,0.479730985854694,0.274481177840473,-0.549489834396338,-2.22090349735523,0.407369800842401,0.118605256219695,-1.550359319107,-0.0995789672734637,6
374,1254,3,2,NA,42,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,6,"H",12,"R","W",1,1,1,1,1,1,1,42,7,7,7,6,7,5,7,6,6,4,4,5,4,6,4,6,6,6,5,5,5,6,6,6,6,4,4,7,7,7,6,2,6,4,7,4,1,7,7,7,7,7,7,7,7,5,5,3,3,3,3,6,3,3,6,6,2,2,2,5,3,6,4,6,5,5,5,6,7,6,5,5,5,4,5,6,1,38,1,0,5,2,1,NA,NA,5,2,-77,-77,2,0,1957,68,0,0,NA,4000,1,4000,"not joint ok",1.02052473634678,-0.8104469208068,-0.355930433054237,6,4,6,2,3,4.66666666666667,5,5.6,6.5,5,5.33333333333333,4.5,5.5,6.71428571428571,6,4.2,5.33333333333333,5.5,5,4,7,7,0.137310994481596,-1.38120120179421,-0.0118915784727806,-1.09371151020583,-1.74633264837396,-0.285057542319455,-0.7548232390613,0.396917500419901,0.201099655742014,0.407369800842401,-0.517813191788424,-0.739553336055797,-0.0995789672734637,7
375,1115,3,5,NA,50,NA,NA,NA,10,1,NA,NA,NA,NA,NA,4,NA,4,NA,"b",6,"h","h",1,1,1,1,1,1,1,50,4,4,7,4,4,4,3,4,4,4,7,7,2,4,4,5,4,6,7,6,6,6,4,5,4,1,4,4,4,4,3,2,3,5,7,4,4,6,5,5,7,6,6,7,7,6,6,6,6,6,5,3,2,4,5,6,5,5,2,6,3,6,6,7,5,5,5,6,4,7,5,5,7,3,5,4,1,37,2,2,5,3,1,NA,NA,3,1,2,1,-77,2,1956,69,0,0,0.3,2000,0,3333.33333333333,"joint but no adults",1.09190522871525,-0.41539893872963,-0.492509502058836,6.5,3,5.5,4,5.75,5,6.5,5,5,5,5.66666666666667,5,4.5,3.85714285714286,4.85714285714286,4.8,6,4.25,3,5,6.33333333333333,5,0.725786685117008,-2.2819845942687,-0.572494563618148,0.174174198346597,0.477163498100074,-0.0301280329280723,0.789133386291359,-0.170926900469842,-1.25210223611633,0.407369800842401,-0.199603967784364,-0.334150344530194,-0.855005615554913,6
376,1182,3,2,NA,21,NA,NA,NA,5,NA,1,NA,NA,NA,NA,4,4,3,4,"A",5,"K","U",1,1,1,1,1,1,1,21,6,5,7,4,5,6,4,6,5,5,7,6,5,4,4,4,5,6,6,5,6,5,2,2,2,2,4,4,3,1,6,4,4,6,6,6,6,5,6,5,6,7,7,7,6,6,6,6,6,6,4,7,7,7,6,6,6,6,3,3,3,3,6,6,4,5,4,3,5,6,6,6,6,4,6,6,2,60,4,2,5,4,1,NA,NA,11,1,4,1,-77,2,1979,46,1,0,0.7,12000,2,8571.42857142857,"joint ok",-0.549846095759541,0.374697025424709,0.580611754405874,6.25,7,6,5,5.5,3,6,4.2,4,4.33333333333333,6,5,6,4.28571428571429,5.14285714285714,5.4,5.33333333333333,2.5,4.5,6,6.66666666666667,5.5,0.431548839799302,1.32114897562925,-0.0118915784727806,0.808117052622812,0.275027484784253,-1.55970508927637,0.274481177840473,-0.928052768322833,-2.22090349735523,-0.0770699623215356,0.118605256219695,-0.334150344530194,0.278134356867261,5
377,551,3,5,NA,50,NA,NA,NA,9.5,1,NA,NA,NA,NA,NA,2,1,4,2,"G",5,"H","U",1,1,1,1,1,1,1,50,3,2,6,6,4,4,4,4,4,4,7,6,6,7,3,3,4,6,5,5,6,4,4,3,1,4,2,4,5,5,4,6,4,4,4,4,6,7,5,4,5,6,5,6,7,5,4,1,1,1,1,3,2,4,4,4,1,1,1,7,7,7,7,7,5,5,5,7,7,5,5,5,5,4,5,5,1,67,13,2,5,2,1,NA,NA,5,2,-77,-77,2,2,1986,39,0,0,NA,4000,11,4000,"not joint ok",-1.04950954233883,3.93012886411924,-0.355930433054237,5.5,3,4,1,1,7,7,5.8,7,5,5,4.5,5,3.85714285714286,4.28571428571429,5.2,5,2.5,4,4.66666666666667,5.33333333333333,4.5,-0.451164696153817,-2.2819845942687,-2.25430351905425,-1.72765436448205,-3.36342075490052,1.49944902342023,1.30378559474225,0.586198967383149,0.685500286361462,0.407369800842401,-0.836022415792483,-0.739553336055797,-0.477292291414188,7
378,10104,3,5,NA,50,NA,NA,NA,11,NA,NA,NA,1,1,"Ich war als Projektleiter Bau bis 1 Jahr nach Bezug angestellt",2,1,2,4,"S",7,"M","V",1,1,1,1,1,1,1,50,6,6,7,6,6,5,6,7,7,7,7,6,7,7,5,7,6,7,7,7,7,6,5,6,6,1,3,5,6,2,5,4,3,6,7,6,5,7,7,7,6,5,5,7,7,6,6,4,5,4,4,5,5,7,6,7,5,4,3,7,4,5,4,5,2,2,2,7,7,6,5,5,4,5,7,7,2,43,9,0,4,1,1,NA,NA,7,1,3,1,-77,0,1962,63,1,0,0.5,6000,9,1333.33333333333,"joint ok",0.663622274504435,2.34993693581056,-0.902246709072634,6.5,5.66666666666667,6.5,4,4.25,5.33333333333333,4.5,4,7,2,5.33333333333333,4.5,7,5.71428571428571,6.14285714285714,6.4,6.66666666666667,5,3.75,6,5.33333333333333,7,0.725786685117008,0.120104452329932,0.548711406672586,0.174174198346597,-0.735652581794851,0.224801476463311,-1.26947544751219,-1.11733423528608,0.685500286361462,-1.77260913339531,-0.517813191788424,-0.739553336055797,1.03356100514871,7
379,1001,2,4,NA,15,NA,NA,NA,2.5,NA,NA,NA,NA,1,"Membre du comité de l’association qui gère le centre d’art inclu dans notre coopérative (le CALM)",1,1,1,4,"V",12,"E","M",1,1,1,1,1,1,1,15,6,7,7,7,7,7,4,5,5,6,6,6,6,7,5,7,7,5,6,6,5,5,4,4,6,2,5,5,5,5,4,4,3,6,5,7,6,7,7,7,7,7,7,7,7,7,6,7,7,5,5,3,5,5,5,5,2,2,2,3,3,3,5,6,5,5,5,7,7,5,7,6,6,6,6,6,2,52,2,0,5,2,2,"Argentine",NA,7,2,-77,-77,1,0,1971,54,1,0,NA,6000,2,6000,"not joint ok",0.0211978431882121,-0.41539893872963,0.0538067739595617,6.75,4.33333333333333,5,2,6,3,5.5,5.8,7,5,6,6,6,5.28571428571429,6.28571428571429,5.8,5.33333333333333,4.75,3.75,6,7,7,1.02002453043471,-1.08094007096938,-1.13309754876351,-1.09371151020583,0.679299511415895,-1.55970508927637,-0.240171030610414,0.586198967383149,0.685500286361462,0.407369800842401,0.118605256219695,0.476655638521012,0.278134356867261,7
380,1122,3,5,NA,9,NA,NA,NA,23,NA,NA,NA,1,NA,NA,6,1,3,1,"B",5,"G","U",1,1,1,1,1,1,1,9,5,4,6,2,4,6,4,5,5,4,7,6,5,7,4,4,5,4,5,5,6,4,2,4,4,5,4,4,5,1,5,7,4,4,5,6,5,3,6,6,6,7,7,5,6,3,6,7,7,1,4,7,6,6,6,5,2,3,7,5,5,5,6,7,6,6,6,5,6,7,7,7,7,7,7,7,1,51,4,0,2,1,1,NA,NA,5,2,-77,-77,1,0,1970,55,0,0,NA,4000,4,4000,"not joint ok",0.0925783355566812,0.374697025424709,-0.355930433054237,5,6.33333333333333,5.5,4,4.75,5,6.5,5.8,5.5,6,7,7,7,4.14285714285714,4.57142857142857,5.2,5,3.5,4.5,5.33333333333333,6.66666666666667,6,-1.03964038678923,0.720626713979588,-0.572494563618148,0.174174198346597,-0.33138055516321,-0.0301280329280723,0.789133386291359,0.586198967383149,-0.767701605496883,1.13402944558831,1.07323292823187,1.28746162157222,1.03356100514871,3
381,751,2,4,NA,15,NA,NA,NA,2.5,NA,1,NA,1,NA,NA,NA,2,4,2,"C",8,"P","P",1,1,1,1,1,1,1,15,4,4,7,6,7,7,7,6,7,6,6,6,6,6,5,4,4,6,5,5,3,5,4,2,2,2,2,4,6,1,4,6,3,2,6,5,4,7,7,5,4,4,4,7,7,5,5,6,7,5,5,4,5,5,6,6,4,1,5,7,7,7,7,7,4,4,4,7,7,3,5,4,5,5,4,4,1,72,3,1,5,4,1,NA,NA,6,1,3,2,-77,1,1991,34,0,0,0.5,5000,2,5000,"joint ok",-1.40641200418117,-0.0203509566524603,-0.151061829547337,6,4.66666666666667,6,3.33333333333333,5.75,7,7,5.2,7,4,4,5,4,5,5.28571428571429,5.8,4.33333333333333,2.5,2.75,5,4,6,0.137310994481596,-0.780678940144554,-0.0118915784727806,-0.24845437117088,0.477163498100074,1.49944902342023,1.30378559474225,0.018354566493406,0.685500286361462,-0.319289843903504,-1.79065008780466,-0.334150344530194,-1.23271893969564,7
383,1658,3,2,NA,48,NA,NA,NA,0.5,1,NA,NA,NA,NA,NA,4,3,4,6,"S",2,"Y","P",1,1,1,1,1,1,1,48,7,7,6,4,5,6,4,5,4,6,5,2,6,5,6,6,4,6,6,6,4,6,5,1,1,1,3,5,1,4,6,2,3,6,4,6,2,7,6,6,7,7,7,7,7,5,6,6,7,6,6,7,7,7,6,6,3,2,3,6,4,4,6,5,3,3,3,6,5,6,6,5,5,5,6,4,2,64,1,0,5,5,2,"Irland",NA,10,2,-77,-77,1,0,1983,42,1,0,NA,10000,1,10000,"not joint ok",-0.835368065233418,-0.8104469208068,0.873281187987158,6.25,7,6,2.66666666666667,6.25,4.66666666666667,5.5,4,5.5,3,5.66666666666667,5,5,4.57142857142857,5.42857142857143,5,5.33333333333333,2.5,4,4,7,6,0.431548839799302,1.32114897562925,-0.0118915784727806,-0.671082940688358,0.881435524731716,-0.285057542319455,-0.240171030610414,-1.11733423528608,-0.767701605496883,-1.04594948864941,-0.199603967784364,-0.334150344530194,-0.477292291414188,7
384,928,2,4,NA,56,NA,NA,NA,2,NA,NA,1,1,NA,NA,4,1,1,NA,"L",6,"M","S",1,1,1,1,1,1,1,56,7,7,7,4,5,7,6,7,4,4,7,7,7,7,4,7,7,7,6,6,7,4,6,5,6,3,4,7,7,7,6,6,3,4,4,5,4,7,7,6,7,6,7,7,6,6,4,7,7,7,4,7,7,7,7,7,5,6,5,7,4,7,6,6,5,5,5,7,7,7,7,7,7,6,7,7,2,51,4,2,2,4,2,"Italienne",NA,7,1,3,1,-77,2,1970,55,1,0,0.5,6000,2,6000,"joint ok",0.0925783355566812,0.374697025424709,0.0538067739595617,5.75,7,7,5.33333333333333,6.25,6,6,5.8,7,5,7,6.5,7,6.42857142857143,6.57142857142857,5.8,5.66666666666667,5.25,4,4.33333333333333,6.66666666666667,6.5,-0.15692685083611,1.32114897562925,1.10931439181795,1.01943133738155,0.881435524731716,0.734660495246077,0.274481177840473,0.586198967383149,0.685500286361462,0.407369800842401,1.07323292823187,0.882058630046615,1.03356100514871,7
385,758,2,4,NA,14,NA,NA,NA,2,NA,NA,NA,1,NA,NA,2,2,2,6,"M",9,"C","P",1,1,1,1,1,1,1,14,6,6,7,6,6,4,5,7,6,7,7,5,7,6,6,6,6,7,6,6,6,5,4,4,1,6,4,6,7,7,2,2,2,5,7,7,6,7,7,6,7,6,7,7,7,6,6,7,6,5,4,6,5,6,7,7,3,5,2,5,4,5,5,6,7,7,7,7,7,7,7,6,5,3,7,7,1,65,8,4,4,2,1,NA,NA,5,1,3,2,-77,4,1984,41,0,0,0.5,4000,4,2000,"joint ok",-0.906748557601887,1.95488895373339,-0.765667640068035,6.5,5.66666666666667,7,3.33333333333333,5.5,4.66666666666667,5.5,7,7,7,6.66666666666667,4,7,6.28571428571429,5.85714285714286,6.4,5.66666666666667,3.25,3.75,6.66666666666667,6.66666666666667,6.5,0.725786685117008,0.120104452329932,1.10931439181795,-0.24845437117088,0.275027484784253,-0.285057542319455,-0.240171030610414,1.72188776916264,0.685500286361462,1.86068909033421,0.755023704227813,-1.1449563275814,1.03356100514871,7
